sku,year,make,model,body_trim,engine_transmission,id
PT94908231,2022,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",44540
PT29A4820110,2023,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",40595
PT29A4820110,2022,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",40596
PT29A4820110,2021,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",40597
PT29A4820110,2020,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",40598
PU06048214P1,2016,Toyota,Highlander,"Hybrid Limited, LE, LE Plus, Limited, XLE","2.7L L4 - Gas, 3.5L V6 - Electric/Gas, 3.5L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",39532
PU06048214P1,2017,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid XLE, LE, LE Plus, Limited, SE, XLE","2.7L L4 - Gas, 3.5L V6 - Electric/Gas, 3.5L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",39533
PU06048214P1,2018,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid XLE, LE, LE Plus, Limited, SE, XLE","2.7L L4 - Gas, 3.5L V6 - Electric/Gas, 3.5L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",39534
PU06048214P1,2014,Toyota,Highlander,"Hybrid Limited, LE, LE Plus, Limited, XLE","2.7L L4 - Gas, 3.5L V6 - Electric/Gas, 3.5L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",39530
PU06048214P1,2015,Toyota,Highlander,"Hybrid Limited, LE, LE Plus, Limited, XLE","2.7L L4 - Gas, 3.5L V6 - Electric/Gas, 3.5L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",39531
PU06048214P1,2019,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Limited Platinum, Hybrid XLE, LE, LE Plus, Limited, Limited Platinum, SE, XLE","2.7L L4 - Gas, 3.5L V6 - Electric/Gas, 3.5L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",39535
PT29A4820119,2020,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",40618
PT29A4820119,2023,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",40615
PT29A4820119,2022,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",40616
PT29A4820119,2021,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",40617
PT9483524111,2024,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD PreRunner, TRD Pro, TRD Sport, Trailhunter","2.4L L4 - Electric/Gas, 2.4L L4 - Gas",44514
0027600900,2020,Toyota,Sienna,"L, LE, Limited, Limited Premium, SE, SE Premium, XLE, XLE Premium",3.5L V6 - Gas,967680
0027600900,2020,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",967681
0027600900,2019,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid XLE, Hybrid XSE, LE, Limited, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",967690
0027600900,2019,Toyota,Sienna,"L, LE, Limited, Limited Premium, SE, SE Premium, XLE, XLE Premium",3.5L V6 - Gas,967691
0027600900,2019,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",967692
0027600900,2018,Toyota,Avalon,"Hybrid Limited, Hybrid XLE Plus, Hybrid XLE Premium, Limited, Touring, XLE, XLE Plus, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967693
0027600900,2018,Toyota,C-HR,"XLE, XLE Premium",2.0L L4 - Gas,967694
0027600900,2018,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, L, LE, SE, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",967695
0027600900,2018,Toyota,Corolla,"L, LE, LE Eco, SE, XLE, XSE",1.8L L4 - Gas,967696
0027600900,2018,Toyota,Corolla iM,Base,1.8L L4 - Gas,967697
0027600900,2018,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid XLE, LE, LE Plus, Limited, SE, XLE","2.7L L4 - Gas, 3.5L V6 - Electric/Gas, 3.5L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967698
0027600900,2017,Toyota,Avalon,"Hybrid Limited, Hybrid XLE Plus, Hybrid XLE Premium, Limited, Touring, XLE, XLE Plus, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967706
0027600900,2017,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, LE, SE, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",967707
0027600900,2017,Toyota,Corolla,"50th Anniversary Special Edition, L, LE, LE Eco, SE, XLE, XSE",1.8L L4 - Gas,967708
0027600900,2017,Toyota,Corolla iM,Base,1.8L L4 - Gas,967709
0027600900,2017,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid XLE, LE, LE Plus, Limited, SE, XLE","2.7L L4 - Gas, 3.5L V6 - Electric/Gas, 3.5L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967710
0027600900,2017,Toyota,Mirai,Base,"Electric/Hydrogen, FUEL CELL EV (FCEV), Fuel Cell EV",967711
0027600900,2017,Toyota,Prius,"Four, Four Touring, One, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",967712
0027600900,2017,Toyota,Prius C,"Four, One, Three, Two","1.5L L4 - Electric/Gas, 1.5L L4 - FULL HYBRID EV-GAS (FHEV)",967713
0027600900,2017,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",967714
0027600900,2015,Toyota,Avalon,"Hybrid Limited, Hybrid XLE Premium, Hybrid XLE Touring, Limited, XLE, XLE Premium, XLE Touring, XLE Touring SE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967730
0027600900,2015,Toyota,Corolla,"L, LE, LE Eco, S",1.8L L4 - Gas,967732
0027600900,2015,Toyota,Highlander,"Hybrid Limited, LE, LE Plus, Limited, XLE","2.7L L4 - Gas, 3.5L V6 - Electric/Gas, 3.5L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967733
0027600900,2014,Toyota,Prius,"Five, Four, Three, Two","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",967744
0027600900,2014,Toyota,RAV4,"EV, LE, Limited, XLE","2.5L L4 - Gas, Electric",967745
0027600900,2014,Toyota,Sienna,"L, LE, Limited, SE, XLE",3.5L V6 - Gas,967746
0027600900,2014,Toyota,Tacoma,"Base, Pre Runner","2.7L L4 - Gas, 4.0L V6 - Gas",967747
0027600900,2014,Toyota,Venza,"LE, Limited, XLE","2.7L L4 - Gas, 3.5L V6 - Gas",967748
0027600900,2014,Toyota,Yaris,"L, LE, SE",1.5L L4 - Gas,967749
0027600900,2013,Toyota,Avalon,"Hybrid Limited, Hybrid XLE, Limited, XLE, XLE Premium, XLE Touring","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967750
0027600900,2013,Toyota,Camry,"Hybrid LE, Hybrid XLE, L, LE, SE, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",967751
0027600900,2013,Toyota,Highlander,"Base, Hybrid, Hybrid Limited, Limited, Plus, SE","2.7L L4 - Gas, 3.5L V6 - Electric/Gas, 3.5L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967752
0027600900,2011,Toyota,RAV4,"Base, Limited, Sport","2.5L L4 - Gas, 3.5L V6 - Gas",967771
0027600900,2011,Toyota,Sienna,"Base, LE, Limited, SE, XLE","2.7L L4 - Gas, 3.5L V6 - Gas",967772
0027600900,2011,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",967773
0027600900,2011,Toyota,Venza,Base,"2.7L L4 - Gas, 3.5L V6 - Gas",967774
0027600900,2010,Toyota,Avalon,"Limited, XL, XLS",3.5L V6 - Gas,967775
0027600900,2010,Toyota,Camry,"Base, Hybrid, LE, SE, XLE","2.4L L4 - Electric/Gas, 2.4L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",967776
0027600900,2010,Toyota,Highlander,"Base, Hybrid, Hybrid Limited, Limited, SE, Sport","2.7L L4 - Gas, 3.3L V6 - Electric/Gas, 3.3L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967777
0027600900,2010,Toyota,Prius,Base,"1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",967778
0027600900,2010,Toyota,RAV4,"Base, Limited, Sport","2.5L L4 - Gas, 3.5L V6 - Gas",967779
0027600900,2010,Toyota,Sienna,"CE, LE, XLE",3.5L V6 - Gas,967780
0027600900,2010,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",967781
0027600900,2010,Toyota,Venza,Base,"2.7L L4 - Gas, 3.5L V6 - Gas",967782
0027600900,2009,Toyota,Avalon,"Limited, XL, XLS",3.5L V6 - Gas,967783
0027600900,2009,Toyota,Camry,"Base, Hybrid, LE, SE, XLE","2.4L L4 - Electric/Gas, 2.4L L4 - FULL HYBRID EV-GAS (FHEV), 2.4L L4 - Gas, 3.5L V6 - Gas",967784
0027600900,2009,Toyota,Highlander,"Base, Hybrid, Hybrid Limited, Limited, Sport","2.7L L4 - Gas, 3.3L V6 - Electric/Gas, 3.3L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967785
0027600900,2009,Toyota,Prius,"Base, Touring","1.5L L4 - Electric/Gas, 1.5L L4 - FULL HYBRID EV-GAS (FHEV)",967786
0027600900,2009,Toyota,RAV4,"Base, Limited, Sport","2.5L L4 - Gas, 3.5L V6 - Gas",967787
0027600900,2009,Toyota,Sienna,"CE, LE, XLE",3.5L V6 - Gas,967788
0027600900,2009,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",967789
0027600900,2006,Toyota,Avalon,"Limited, Touring, XL, XLS",3.5L V6 - Gas,967806
0027600900,2006,Toyota,Camry,"Base, LE, SE, XLE","2.4L L4 - Gas, 3.0L V6 - Gas, 3.3L V6 - Gas",967807
0027600900,2006,Toyota,Corolla,"CE, LE, S, XRS",1.8L L4 - Gas,967808
0027600900,2006,Toyota,Highlander,"Base, Hybrid, Hybrid Limited, Limited, Sport","2.4L L4 - Gas, 3.3L V6 - Electric/Gas, 3.3L V6 - FULL HYBRID EV-GAS (FHEV), 3.3L V6 - Gas",967809
0027600900,2006,Toyota,Prius,Base,"1.5L L4 - Electric/Gas, 1.5L L4 - FULL HYBRID EV-GAS (FHEV)",967810
0027600900,2006,Toyota,Sienna,"CE, LE, Limited, XLE",3.3L V6 - Gas,967811
0027600900,2006,Toyota,Solara,"SE, SE Sport, SLE","2.4L L4 - Gas, 3.3L V6 - Gas",967812
0027600900,2013,Toyota,RAV4,"EV, LE, Limited, XLE","2.5L L4 - Gas, Electric",967754
0027600900,2013,Toyota,Sienna,"Base, L, LE, Limited, SE, XLE",3.5L V6 - Gas,967755
0027600900,2013,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",967756
0027600900,2013,Toyota,Venza,"LE, Limited, XLE","2.7L L4 - Gas, 3.5L V6 - Gas",967757
0027600900,2013,Toyota,Yaris,"L, LE, SE",1.5L L4 - Gas,967758
0027600900,2012,Toyota,Avalon,"Base, Limited",3.5L V6 - Gas,967759
0027600900,2012,Toyota,Camry,"Hybrid LE, Hybrid XLE, L, LE, SE, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",967760
0027600900,2012,Toyota,Highlander,"Base, Hybrid, Hybrid Limited, Limited, SE","2.7L L4 - Gas, 3.5L V6 - Electric/Gas, 3.5L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967761
0027600900,2025,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,967654
0027600900,2024,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid SE Nightshade, Hybrid XLE, Hybrid XSE, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - Gas, 3.5L V6 - Gas",967655
0027600900,2024,Toyota,Highlander,"Hybrid Bronze Edition, Hybrid LE, Hybrid LE Nightshade, Hybrid Limited, Hybrid Platinum, Hybrid XLE, Hybrid XLE Nightshade, LE, Limited, Platinum, XLE, XSE","2.4L L4 - Gas, 2.5L L4 - Electric/Gas",967656
0027600900,2024,Toyota,RAV4 Prime,"SE, XSE",2.5L L4 - Electric/Gas,967657
0027600900,2012,Toyota,Prius,"Five, Four, Three, Two","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",967762
0027600900,2012,Toyota,RAV4,"Base, EV, Limited, Sport","2.5L L4 - Gas, 3.5L V6 - Gas, Electric",967763
0027600900,2012,Toyota,Sienna,"Base, LE, Limited, SE, XLE","2.7L L4 - Gas, 3.5L V6 - Gas",967764
0027600900,2012,Toyota,Tacoma,"Base, Pre Runner, X-Runner","2.7L L4 - Gas, 4.0L V6 - Gas",967765
0027600900,2012,Toyota,Venza,"LE, Limited, XLE","2.7L L4 - Gas, 3.5L V6 - Gas",967766
0027600900,2011,Toyota,Avalon,"Base, Limited, XLS",3.5L V6 - Gas,967767
0027600900,2011,Toyota,Camry,"Base, Hybrid, LE, SE, XLE","2.4L L4 - Electric/Gas, 2.4L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",967768
0027600900,2011,Toyota,Highlander,"Base, Hybrid, Hybrid Limited, Limited, SE","2.7L L4 - Gas, 3.5L V6 - Electric/Gas, 3.5L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967769
0027600900,2011,Toyota,Prius,Base,"1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",967770
0027600900,2024,Toyota,Sienna,"LE, Limited, Platinum, Woodland Edition, XLE, XSE",2.5L L4 - Electric/Gas,967658
0027600900,2024,Toyota,Venza,"LE, Limited, Nightshade, XLE",2.5L L4 - Electric/Gas,967659
0027600900,2022,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",967660
0027600900,2021,Toyota,Avalon,"Hybrid Limited, Hybrid XLE, Hybrid XSE, Limited, Nightshade, TRD, Touring, XLE, XSE, XSE Nightshade","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",967661
0027600900,2021,Toyota,C-HR,"LE, Limited, Nightshade, XLE",2.0L L4 - Gas,967662
0027600900,2021,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, Hybrid XSE, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",967663
0027600900,2021,Toyota,Corolla,"Hybrid LE, L, LE, SE, SE Apex, SE Nightshade, XLE, XSE, XSE Apex","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV), 1.8L L4 - Gas, 2.0L L4 - Gas",967664
0027600900,2021,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967665
0027600900,2021,Toyota,Prius,"2020 Edition, L Eco, LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",967666
0027600900,2021,Toyota,Prius Prime,"LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",967667
0027600900,2021,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid XLE, Hybrid XLE Premium, Hybrid XSE, LE, Limited, TRD Off-Road, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",967668
0027600900,2021,Toyota,Sienna,"LE, Limited, Platinum, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",967669
0027600900,2021,Toyota,Tacoma,"Limited, Nightshade, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport, Trail","2.7L L4 - Gas, 3.5L V6 - Gas",967670
0027600900,2021,Toyota,Venza,"LE, Limited, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV)",967671
0027600900,2020,Toyota,Avalon,"Hybrid Limited, Hybrid XLE, Hybrid XSE, Limited, TRD, Touring, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967672
0027600900,2020,Toyota,C-HR,"LE, Limited, XLE",2.0L L4 - Gas,967673
0027600900,2020,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, L, LE, SE, SE Nightshade, TRD, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",967674
0027600900,2020,Toyota,Corolla,"Hybrid LE, L, LE, SE, SE Nightshade, XLE, XSE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV), 1.8L L4 - Gas, 2.0L L4 - Gas",967675
0027600900,2020,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Platinum, Hybrid XLE, L, LE, Limited, Platinum, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967676
0027600900,2020,Toyota,Prius,"Base, L Eco, LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",967677
0027600900,2020,Toyota,Prius Prime,"LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",967678
0027600900,2020,Toyota,RAV4,"Adventure, Hybrid LE, Hybrid Limited, Hybrid XLE, Hybrid XSE, LE, Limited, TRD Off-Road, XLE, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",967679
0027600900,2019,Toyota,Avalon,"Hybrid Limited, Hybrid XLE, Hybrid XSE, Limited, Touring, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967682
0027600900,2019,Toyota,C-HR,"LE, Limited, XLE",2.0L L4 - Gas,967683
0027600900,2019,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, L, LE, SE, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",967684
0027600900,2019,Toyota,Corolla,"L, LE, LE Eco, SE, XLE, XSE","1.8L L4 - Gas, 2.0L L4 - Gas",967685
0027600900,2019,Toyota,Highlander,"Hybrid LE, Hybrid Limited, Hybrid Limited Platinum, Hybrid XLE, LE, LE Plus, Limited, Limited Platinum, SE, XLE","2.7L L4 - Gas, 3.5L V6 - Electric/Gas, 3.5L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967686
0027600900,2019,Toyota,Prius,"L Eco, LE, Limited, XLE","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",967687
0027600900,2019,Toyota,Prius C,"L, LE","1.5L L4 - Electric/Gas, 1.5L L4 - FULL HYBRID EV-GAS (FHEV)",967688
0027600900,2019,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",967689
0027600900,2018,Toyota,Prius,"Four, Four Touring, One, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",967699
0027600900,2018,Toyota,Prius C,"Four, One, Three, Two","1.5L L4 - Electric/Gas, 1.5L L4 - FULL HYBRID EV-GAS (FHEV)",967700
0027600900,2018,Toyota,Prius Prime,"Advanced, Plus, Premium","1.8L L4 - Electric/Gas, 1.8L L4 - PLUG-IN HYBRID EV-GAS (PH",967701
0027600900,2018,Toyota,RAV4,"Adventure, Hybrid Limited, Hybrid SE, Hybrid XLE, LE, Limited, Platinum, SE, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",967702
0027600900,2018,Toyota,Sienna,"L, LE, Limited, Limited Premium, SE, SE Premium, XLE, XLE Premium",3.5L V6 - Gas,967703
0027600900,2018,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Pro, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",967704
0027600900,2018,Toyota,Yaris,"L, LE, SE",1.5L L4 - Gas,967705
0027600900,2017,Toyota,Prius V,"Five, Four, Three, Two","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",967715
0027600900,2017,Toyota,RAV4,"Hybrid Limited, Hybrid SE, Hybrid XLE, LE, Limited, Platinum, SE, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",967716
0027600900,2017,Toyota,Sienna,"L, LE, Limited, SE, XLE",3.5L V6 - Gas,967717
0027600900,2017,Toyota,Yaris,"L, LE, SE",1.5L L4 - Gas,967718
0027600900,2016,Toyota,Avalon,"Hybrid Limited, Hybrid XLE Plus, Hybrid XLE Premium, Limited, Touring, XLE, XLE Plus, XLE Premium","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967719
0027600900,2016,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, LE, SE, Special Edition, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",967720
0027600900,2016,Toyota,Corolla,"L, LE, LE Eco, S, Special Edition",1.8L L4 - Gas,967721
0027600900,2016,Toyota,Highlander,"Hybrid Limited, LE, LE Plus, Limited, XLE","2.7L L4 - Gas, 3.5L V6 - Electric/Gas, 3.5L V6 - FULL HYBRID EV-GAS (FHEV), 3.5L V6 - Gas",967722
0027600900,2016,Toyota,Mirai,Base,"Electric/Hydrogen, FUEL CELL EV (FCEV), Fuel Cell EV",967723
0027600900,2016,Toyota,Prius,"Four, Four Touring, Three, Three Touring, Two, Two Eco","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",967724
0027600900,2016,Toyota,Prius V,"Five, Four, Three, Two","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",967725
0027600900,2016,Toyota,RAV4,"Hybrid Limited, Hybrid XLE, LE, Limited, SE, XLE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas",967726
0027600900,2016,Toyota,Sienna,"L, LE, Limited, SE, XLE",3.5L V6 - Gas,967727
0027600900,2016,Toyota,Tacoma,"Limited, SR, SR5, TRD Off-Road, TRD Sport","2.7L L4 - Gas, 3.5L V6 - Gas",967728
0027600900,2016,Toyota,Yaris,"L, LE, SE",1.5L L4 - Gas,967729
0027600900,2015,Toyota,Camry,"Hybrid LE, Hybrid SE, Hybrid XLE, LE, SE, XLE, XSE","2.5L L4 - Electric/Gas, 2.5L L4 - FULL HYBRID EV-GAS (FHEV), 2.5L L4 - Gas, 3.5L V6 - Gas",967731
0027600900,2015,Toyota,Prius,"Five, Four, One, Persona Series, Three, Two","1.8L L4 - Electric/Gas, 1.8L L4 - FULL HYBRID EV-GAS (FHEV)",967734
0027600900,2015,Toyota,RAV4,"LE, Limited, XLE",2.5L L4 - Gas,967735
0027600900,2015,Toyota,Sienna,"L, LE, Limited, SE, XLE",3.5L V6 - Gas,967736
0027600900,2015,Toyota,Tacoma,"Base, Pre Runner, TRD Pro","2.7L L4 - Gas, 4.0L V6 - Gas",967737
0027600900,2015,Toyota,Venza,"LE, Limited, XLE","2.7L L4 - Gas, 3.5L V6 - Gas",967738
0027600900,2015,Toyota,Yaris,"L, LE, SE",1.5L L4 - Gas,967739
